leaf_categ_id	site_id	gpc_id
147118	100	916
181049	2	728
63902	0	4155
104408	2	4333
98019	2	1084
149047	2	5
11742	3	1249
92881	2	200
20604	0	499674
41568	2	55
3860	2	2394
14139	0	216
45482	0	596
181117	77	2918
121273	0	6987
177929	186	8231
114626	0	298
73936	0	990
46677	71	503032
67458	0	7429
44	3	216
179488	186	8260
33591	2	2935
110039	0	5339
180341	0	6000
33565	101	2977
50332	0	7347
18960	2	499978
180306	101	6000
109259	2	252
30069	2	149
176	71	3580
20760	3	3937
110792	3	5122
38647	0	895
133051	0	1074
123474	15	3879
43283	2	7347
20764	3	628
151734	2	1470
118950	2	2441
20337	2	7347
165010	2	191
1571	2	245
50604	3	376
102431	2	5453
176978	186	300
46814	0	1581
307	71	245
67663	2	5663
166806	0	0
19181	3	3229
63936	0	7077
118378	0	217
67500	186	8132
20690	0	7331
14128	0	7007
181123	77	8020
156563	0	4215
63116	0	7386
18953	2	4669
25461	0	6936
109299	2	112
2521	15	3749
41703	0	0
15632	0	213
146020	2	1246
179346	15	5831
74945	101	321
180298	77	6000
23789	0	7357
43392	3	61
166757	0	1095
99231	3	7349
146901	186	0
179263	0	5124
162959	0	216
46304	0	6384
118692	0	479
40587	0	576
83980	15	505399
64388	3	3270
121838	2	4222
33936	0	479
180308	2	6000
97123	0	7522
14311	3	2920
66035	77	525
140041	3	499813
51217	0	296
149971	186	8156
29387	0	1043
145828	101	990
48310	2	503758
165259	2	3893
31771	15	4775
162074	15	5831
29613	2	479
79653	0	597
159812	0	2904
45423	2	192
74914	0	149
14984	3	7280
67726	101	200
11105	0	5777
181124	77	5912
13850	2	216
72830	2	5979
24637	0	990
50360	77	6936
67882	77	8156
65137	0	5831
19135	15	6000
40422	186	0
57939	0	1604
180913	0	4387
98431	2	4491
173634	2	245
4800	0	776
181109	0	5122
179999	186	499867
166729	0	6547
158765	0	4986
48533	0	149
24939	2	990
181017	3	623
147177	3	1270
102430	3	4630
55940	2	1074
14983	15	8072
181081	101	5122
92733	2	191
23807	3	499867
67100	0	337
1602	15	8271
57887	186	1604
39823	2	241
119636	77	2918
41083	3	3867
24691	0	3439
10913	2	216
31730	71	505286
156350	0	216
162081	3	6382
10984	186	194
1421	101	245
66726	0	6322
109437	0	503729
45261	2	6552
97193	2	1470
152850	0	192
804	2	3893
22656	0	2446
33629	101	908
67772	3	305
92699	0	191
133067	0	1084
106943	0	500028
164344	0	200
50481	2	3130
86	3	44
80337	0	317
21179	0	3129
168197	2	3021
38	15	2628
121157	2	8072
25386	2	5104
4951	15	3553
12719	0	3584
25154	0	3191
95225	0	1259
2335	0	245
149930	2	217
142346	2	6997
29585	101	479
156775	0	3988
164264	2	194
47094	3	245
60393	2	216
51239	0	331
30012	101	0
53593	2	6058
381	3	388
20580	15	595
178984	71	4564
20679	0	505765
46697	2	111
191	15	5301
29369	0	784
26243	2	3477
16250	0	5594
31371	0	216
50537	2	1013
7888	0	217
113483	0	3412
157158	101	245
34289	0	339
46458	101	8016
66775	0	3530
35562	100	8227
86046	0	194
119146	2	916
163433	0	5411
104422	2	3599
168018	2	5504
178018	186	8234
925	0	4333
31509	3	376
15239	101	149
108884	71	3530
29895	2	216
1440	2	505399
169356	2	8526
31828	100	916
57861	0	182
50876	101	4669
163344	0	212
2695	2	6492
1245	77	6174
4369	15	217
67851	2	235
75664	15	628
94960	2	990
57876	0	182
37669	0	1097
3332	0	149
45735	2	496
21352	0	5151
42010	0	296
4701	71	503735
158711	0	3129
32729	186	216
95168	2	5122
45170	2	6104
94841	2	339
11530	2	1772
50503	101	149
6762	100	916
43604	0	245
53219	2	500004
139869	15	8489
164095	0	218
36212	2	4669
150924	15	0
181342	3	499716
45057	3	1604
31749	2	7097
165918	2	192
50431	100	916
116604	15	505286
2922	15	6997
41407	77	503032
50903	71	2282
179956	71	499811
164385	2	5122
152793	0	194
24984	0	499744
149979	0	500090
37765	2	6077
86070	0	194
127431	0	5831
178025	71	3318
99978	2	6997
60378	0	3515
81012	101	6000
102460	0	5456
10178	15	503033
19854	186	3229
14904	0	5863
4199	0	5122
41260	2	503758
33839	2	5504
50918	0	112
116880	71	2524
571	3	1817
18871	77	149
31566	15	1301
1376	0	216
169298	2	1604
157032	0	2826
71256	71	500085
28496	0	4778
14280	0	216
29922	2	245
168046	0	5504
414	71	3865
61395	186	8156
177812	2	1028
166835	0	6919
116998	2	114
56135	2	4006
91578	77	5831
515	2	8
106	0	216
57884	15	173
55898	0	1074
4867	71	217
23784	2	503747
159691	0	499858
95158	0	216
79759	77	499703
24813	2	499740
147328	2	5425
73353	101	3213
2945	2	1095
29309	3	784
28024	0	1562
390	15	1259
152648	2	203
180348	3	6407
19115	101	6997
164805	2	0
60293	0	6997
17082	186	216
124221	15	7282
3319	3	1368
29799	2	216
165360	0	216
69813	77	3163
36371	0	479
75040	15	518
84078	101	4463
82502	0	216
52541	0	784
25306	0	2636
41782	15	3465
41376	0	2353
83185	3	218
96856	15	6000
92916	0	200
41433	0	3412
28039	2	1562
133704	0	505765
26290	3	192
20688	101	6449
179328	186	5831
32872	15	561
166159	0	499811
39573	0	216
160839	0	3584
63650	0	2497
2698	2	216
41386	15	2669
177795	77	5
2414	0	3584
16118	77	784
180307	3	6000
75634	15	984
149	0	217
3807	15	6540
176986	3	505803
175875	2	916
72446	0	7278
163606	0	1604
165955	2	6058
15714	2	1604
33458	100	916
116848	2	499956
75938	0	594
31289	0	6509
3040	77	203
14892	0	216
109008	0	305
164382	2	5122
11465	15	1604
175664	2	1301
36406	2	479
158943	3	3642
33688	2	505766
2483	2	6058
92817	2	192
91497	3	3865
164123	0	216
41660	0	388
20781	3	3673
150140	71	1334
92763	2	192
69661	0	216
21015	0	6919
31775	3	472
137861	15	3938
63859	0	212
32760	15	216
131588	101	4452
171813	2	500117
47042	3	3588
51067	0	1301
33028	3	3775
573	77	216
60313	2	216
1295	2	1125
25540	2	499740
13564	0	3893
28176	186	521
94928	2	8156
22668	15	503747
44929	0	376
22667	0	503747
179256	0	7261
41094	2	217
42001	3	296
41127	0	216
15682	0	2271
1050	101	245
181040	77	512
34093	3	5122
50011	100	919
162482	3	5831
746	3	6058
28109	3	4778
179435	100	8260
23784	3	503747
36430	77	5975
31478	3	511
2694	0	6492
116391	186	1
37898	0	5034
31645	0	4124
43335	0	3495
79867	0	252
122928	0	5318
171194	2	269
44077	2	4669
1179	3	1246
36415	0	6919
165348	0	216
67653	186	7494
181136	3	4669
43457	77	149
175701	0	8539
1264	77	502987
165725	2	1470
33817	3	216
87104	2	5917
159158	0	3658
63819	2	216
180254	71	6000
168027	2	182
179787	0	499769
50547	2	7261
43063	0	191
175597	100	8526
57069	0	135
39553	2	216
78102	2	2858
40370	71	5831
180272	101	5971
28279	0	216
178978	3	6737
64076	0	1562
109021	71	291
44064	0	6997
179456	77	8260
48516	2	2222
50435	100	6044
1310	101	0
25321	186	305
34091	0	5122
64619	2	252
104005	2	509
178023	77	3318
18896	15	3553
147219	2	5621
25372	15	135
133229	0	264
164060	2	218
38039	15	216
135	15	216
57892	0	204
2489	2	6058
152939	2	6407
51172	77	1562
15908	2	216
163146	77	1604
588	15	216
48851	2	212
110917	2	192
15263	0	7460
179662	77	2380
2316	77	8
3261	0	5441
99565	71	503736
2035	77	499908
41227	0	114
31726	2	502979
24725	2	1097
2996	186	1604
20685	186	2901
101152	0	3893
147278	0	212
37883	3	216
104674	2	3865
43452	0	3580
163755	0	7438
178051	101	6342
48314	0	114
179810	186	3246
81458	101	499867
16053	15	1136
170075	0	4140
163763	2	7438
100229	2	245
11525	2	5423
11676	186	216
29237	0	784
2436	0	3584
3933	2	505827
123796	77	5831
141323	2	296
48536	101	149
3910	15	1259
21327	0	8
35992	2	528
31509	0	376
73105	2	112
170076	2	216
156416	2	3893
25370	3	135
170078	101	295
54122	186	6526
48959	2	3584
71365	2	112
6218	100	916
177976	3	2550
50323	2	7347
4596	0	3867
6534	100	547
106915	2	5379
27193	15	1270
158988	77	3272
16445	0	421
4352	101	388
14106	15	990
11113	15	784
78108	0	3021
41406	77	503032
179894	2	916
181207	3	62
58167	3	7261
163013	2	7091
38287	2	4554
158882	2	296
158998	101	3214
3240	3	4715
181229	0	7298
79849	2	726
42953	0	200
67048	2	499927
121164	0	8480
26382	101	95
179365	3	5831
95200	0	479
2622	0	5970
127409	186	5831
88744	186	7097
73551	2	216
16331	0	0
2260	2	503747
117017	0	7200
39057	2	628
4806	0	0
15181	0	200
108161	186	3603
41057	101	1270
82615	3	508
163775	2	7438
122576	2	6000
75640	0	2802
11105	15	5777
43026	3	191
75031	2	5317
94911	0	252
29438	0	1
158688	2	1262
165726	0	1470
48898	2	7313
268	2	784
1074	15	503747
29520	186	4564
15046	186	264
106176	2	1074
50896	0	6295
33669	2	3044
175792	77	1604
180342	71	6000
163275	2	204
156515	0	216
56175	0	112
101958	0	2834
177857	2	6103
7291	0	216
4631	0	3584
20781	15	3673
50519	2	149
33647	2	916
42961	2	200
179514	77	2380
178984	77	4564
102435	2	5453
31709	2	3690
164281	0	194
257	71	217
108573	0	7347
133235	0	4737
177735	77	6018
1074	186	503747
11229	2	321
66831	2	4669
78225	0	114
118710	15	479
11432	0	784
10561	0	216
47085	2	7100
20547	3	2918
42283	0	499865
46582	0	2380
45449	0	6058
179387	71	0
4942	0	6997
67031	0	2047
57852	2	182
2971	0	3576
67806	0	8156
92885	0	200
37812	15	479
3871	2	3893
116188	0	149
15790	2	5942
15282	100	916
178138	0	278
98851	101	1557
36595	2	2669
31401	15	4778
105911	2	2681
175769	3	184
122829	186	499865
179832	2	6337
33917	15	474
73234	3	0
21261	0	216
181149	71	6103
50448	0	8233
155226	71	1604
159041	0	499840
83869	2	3580
181058	15	2810
177922	101	2977
181082	71	5122
177492	0	217
115775	2	500034
3010	3	1594
179357	3	5831
110731	2	5122
14288	2	3553
164337	71	197
1078	2	503747
2279	0	8
175587	2	8233
34233	0	916
98097	0	4669
61791	2	1470
3862	3	216
181147	186	4669
67431	2	499926
29475	0	216
38136	0	5863
100460	100	3018
52404	2	204
41285	2	216
13543	2	784
60296	0	6997
35731	2	1817
11553	0	2271
14045	15	3893
163977	0	218
171813	101	500117
51203	0	1562
166849	0	778
2286	3	8
168061	15	7501
127413	71	5831
80014	3	317
41560	101	8
307	186	245
63909	0	2047
75440	2	7347
2913	15	990
36592	15	2669
33768	2	4201
166795	2	1262
163273	0	676
52567	2	5122
179442	2	6101
6619	100	916
162959	2	216
97199	0	1470
67442	2	481
102499	2	1470
101956	0	479
41708	0	0
519	101	499908
175596	100	8233
4671	3	3676
149908	2	1095
164260	0	194
165237	2	5723
153797	15	5423
63610	2	216
158982	0	4590
112084	2	1962
159941	2	2918
79009	0	2394
95016	0	1097
3207	0	7097
43637	2	245
44993	0	5269
26234	3	4335
19124	0	6000
1201	2	3584
44974	2	6714
158656	0	505391
150021	0	55
145851	15	6058
11028	0	1270
20389	3	5863
82263	2	499865
11899	3	2047
30033	101	149
2996	0	1604
56734	0	1143
31658	0	990
15792	2	1604
46273	0	6070
57894	2	5598
31396	15	6997
117325	0	479
31560	0	328
34091	3	5122
179810	15	3246
29158	0	784
119135	100	916
36925	0	500121
6645	100	916
58099	15	500028
63591	3	4491
160560	101	6000
33015	2	218
158774	2	1259
162198	2	217
67343	0	2222
4014	2	3893
15630	2	173
20569	77	702
115625	0	359
25382	0	7089
165377	0	216
31517	15	300
1074	3	503747
178215	0	278
43724	0	503747
164229	2	191
74973	2	173
164439	2	192
177812	3	1028
147227	2	182
162199	0	217
181029	0	2918
57789	0	182
37601	0	3191
18982	2	6997
158840	71	499956
75039	0	518
166706	2	3865
57715	2	5122
36141	71	3868
164802	3	0
4006	2	216
60241	15	6997
47920	3	4507
39466	2	217
37745	2	1097
23160	3	500052
50677	2	197
87133	0	1013
55864	2	1074
35751	2	216
31532	2	4224
156597	3	5863
24543	0	990
64385	0	245
175678	77	300
27252	2	1270
57847	101	5411
155238	2	211
33569	100	2977
64	2	216
166664	0	8269
43996	100	8260
148728	71	3324
25408	0	1470
118379	0	217
6495	100	916
71156	3	499761
116193	0	8156
72859	2	5975
168232	2	6058
86866	0	1095
27180	77	1270
96807	2	217
114058	0	505382
163673	0	208
57935	2	5567
52418	0	5441
175547	186	8144
4221	0	3553
33911	0	1270
11477	0	182
1443	15	135
171820	77	1270
26322	0	5122
47130	2	7235
41616	0	8
3561	2	1270
6703	100	919
23239	15	2890
146310	0	499879
59368	3	6337
38279	2	6000
171135	101	5970
51132	0	325
152550	2	212
20471	3	4171
181350	186	499716
37825	0	5863
67844	0	242
51582	71	1604
36571	0	6058
60244	2	6997
25029	0	1078
9051	77	5860
116867	2	505371
70815	77	305
31804	77	2858
16242	0	6914
168271	2	3805
100411	3	8069
67094	15	8532
162046	77	3130
37901	3	6997
19214	3	6407
20841	77	499833
123796	15	5831
164239	0	200
129788	186	499674
35665	2	3893
107578	71	6944
45428	15	197
67506	15	479
118947	2	2441
60568	2	1095
45304	0	203
38014	0	216
94908	2	8156
17	0	216
167984	0	216
177812	15	1028
20588	186	235920
84147	2	6044
180284	0	3163
168129	15	2808
58360	101	269
169390	100	894
170608	3	5831
46762	3	839
73503	0	216
95188	2	479
56055	2	4006
15638	2	5411
47250	0	4669
179688	2	609
20897	2	5971
73948	2	3116
11860	2	1901
177813	101	1028
155336	2	6058
102379	101	2374
117338	71	1901
2539	2	1246
64444	2	7099
43440	77	2394
175709	71	5496
46844	2	2271
48495	0	7347
181165	2	3502
115684	2	4700
15149	2	194
179374	3	5831
59315	77	6337
52352	0	3530
31758	0	5339
121851	186	3530
37563	3	0
63552	0	505832
62137	0	999
177819	15	7478
181096	3	5122
179662	100	2380
118968	2	6997
165774	100	919
129782	15	4634
139787	2	5831
41128	2	216
156368	2	5504
3780	0	5300
178929	2	2977
20899	3	5970
175704	71	302
86004	3	218
70384	2	1074
110932	2	192
15677	2	5598
29502	0	305
60216	0	216
23923	2	784
429	15	1051
178017	3	8234
44119	0	6407
175782	15	1604
61586	0	505821
64425	2	4955
115280	3	4669
177949	2	8231
180264	3	6000
63689	0	2534
57946	2	204
26417	0	4075
18928	2	7433
180261	71	6000
149916	0	1084
83940	0	114
63986	2	112
78113	0	2761
106272	2	331
3083	71	182
56183	71	6103
41256	2	503758
11725	186	252
42034	0	0
31104	101	6000
78130	0	990
4041	0	216
181137	3	6103
166766	15	5831
962	186	1604
73379	0	3893
181074	0	2810
168158	2	6463
3638	77	500040
146023	2	5970
177734	2	1901
73186	3	0
32803	2	6174
158698	0	3500
63558	2	4491
102539	0	135
20966	0	217
24724	2	1097
146352	0	505370
159737	0	5979
2913	0	990
123802	15	5831
36554	3	6058
175669	71	1623
72772	101	567
175554	186	2641
60232	2	6997
13606	2	2628
62136	2	990
34111	0	216
35963	2	8537
2353	3	218
67354	2	149
33780	2	216
1306	15	499969
156812	3	5504
83977	2	8071
158991	2	3272
57998	2	1074
104941	2	218
10822	0	4
145995	2	6397
45119	15	216
2241	2	784
146342	0	6160
37973	0	7178
117318	2	479
116396	2	5017
181052	3	2918
3258	2	5898
171108	71	2550
36568	3	6058
162973	2	216
78069	77	479
39980	2	328
7348	0	784
156531	2	528
116321	0	300
50645	0	194
181344	77	499716
149378	0	216
25540	0	499740
41423	15	503032
155262	2	216
172033	2	5507
25071	2	499778
44974	0	6714
86945	0	5970
10909	2	216
163127	2	216
166779	2	5831
28296	0	0
180990	0	499908
67919	0	278
122962	101	4550
173581	0	216
6779	15	8448
146435	0	7347
61632	0	376
14007	3	216
34030	0	7096
80268	2	5300
86065	2	194
146073	2	7081
45052	3	182
160858	2	3584
168152	0	6463
66930	2	1540
71407	0	4555
77	15	216
6145	2	916
14094	0	0
118661	0	479
122602	101	6000
20354	0	7347
57927	101	177
181017	77	623
64968	0	216
115994	2	4977
14027	2	3893
11887	0	3553
166667	0	8269
105477	0	5441
170091	71	5990
67763	0	305
57918	2	3913
67235	2	114
148620	2	7295
180040	100	5525
6008	2	916
242	71	3584
150127	0	296
159846	2	3021
146542	2	538
47259	2	3747
34048	2	505373
177875	0	499840
147333	15	5622
36517	2	5971
26394	101	7320
42576	2	3495
44083	101	499793
139794	0	5831
71538	0	241
1477	15	8
179186	0	499924
181108	0	5122
36553	0	6058
2840	0	6997
42	77	5863
181280	2	4811
2289	2	8
160834	0	3584
158923	2	999
31386	3	4491
164920	0	192
29561	0	216
3255	101	0
64605	3	245
96912	2	287
152607	0	5598
177780	2	2727
15588	2	182
139960	0	6987
116183	3	2733
3985	2	216
94945	2	984
97036	101	525
47230	2	499811
27180	2	1270
1215	77	638
23809	15	1013
71349	2	114
29185	15	784
36343	2	112
50396	2	784
1482	15	3580
41256	0	503758
33548	100	916
181325	0	499716
3901	0	4333
48836	2	784
536	77	217
140942	2	190
44053	2	6058
80066	2	4463
73372	2	43617
38029	2	269
165739	2	326120
146243	3	7372
40113	0	7261
60150	0	192
37558	101	0
164343	3	200
36221	0	6496
21669	3	6091
180340	3	6000
132944	2	5122
179270	2	6540
3202	101	4222
175547	100	8144
182033	15	1604
4535	0	216
3469	0	0
28061	0	4598
152802	0	194
176995	3	777
14109	0	3772
73575	3	216
37750	0	1095
116187	15	149
10285	77	5122
44017	2	5971
173614	0	217
19033	0	3792
171108	15	2550
51063	0	291
78094	2	5979
14892	2	216
6384	100	916
13747	0	216
79658	2	4977
50508	77	149
162073	0	5831
165290	0	5
169001	3	5941
179653	0	2907
179515	77	6090
179959	186	499811
26448	15	7178
103068	0	204
42600	2	916
84636	2	3584
2805	15	3553
20376	0	7347
31521	186	296
11067	0	503735
7297	3	500028
80270	2	5300
87100	3	5881
181283	186	61
179446	77	3980
156226	0	216
46680	15	503032
35689	2	5034
33591	71	2935
118696	77	479
38628	2	919
110464	0	5122
181338	0	499716
1050	186	245
3839	71	191
2046	0	216
48761	0	200
10970	101	5122
45547	186	503747
18809	186	1270
37634	2	3840
168259	2	6407
40100	3	521
67487	2	6262
169393	100	8483
67522	0	479
29385	2	784
171143	0	5970
46124	3	5863
31774	186	499926
163657	2	1581
92	15	3553
16224	71	61
97673	2	5122
24640	2	990
179485	186	8260
42109	0	0
73942	0	499840
20316	2	293
20229	2	216
155290	0	216
15915	0	218
145990	2	2743
43015	3	135
52339	2	1254
31474	2	511
149019	186	6406
166776	71	5831
86723	2	2047
39547	2	216
149375	0	8127
181014	0	2918
20927	2	855
33582	0	2935
15902	2	0
145840	2	5831
83061	0	3191
2230	3	784
46325	0	325
2986	101	6969
67882	186	8156
10266	0	5122
13953	71	4257
67591	2	6305
66841	0	221
36388	101	479
163396	0	182
79661	0	4977
169403	100	8483
20148	2	6125
179999	71	499867
35971	0	919
596	2	216
104137	2	280
178055	186	503005
43576	3	55
63894	15	114
30033	3	149
162120	2	7096
38246	0	2920
81018	101	6000
44863	0	1095
12317	15	5122
72569	77	3719
6212	100	916
748	0	6058
63630	2	216
102522	0	0
46307	2	7137
72359	2	5831
178983	77	628
32851	0	252
116111	0	0
50351	0	8260
133198	2	2727
133064	0	1074
20585	3	2885
2317	2	55
11632	71	1604
16390	0	4778
20646	2	6478
4910	0	216
115970	2	696
3337	2	149
179336	2	0
45515	186	6256
32754	0	216
83926	3	135
101952	0	479
179476	100	8260
10866	15	505821
49031	0	1259
179842	2	506
36282	15	4008
162059	77	2380
177010	71	6534
181147	77	4669
171	186	296
152410	0	1594
13639	0	5
1262	186	1604
65213	71	5831
180264	71	6000
26442	0	8526
1277	2	2915
35567	2	8227
117331	2	479
38201	2	8114
53266	2	218
177798	101	505303
139817	0	217
28241	0	8
33739	100	916
181352	3	3747
33969	2	3893
140084	2	328
95095	2	500004
1285	186	5026
178153	0	278
39568	15	216
168120	2	4333
105514	71	6227
35624	100	6091
22679	101	3214
33580	71	2935
36313	101	3500
58119	2	3376
25472	15	216
35620	100	2727
157006	0	3696
101437	186	189
10088	0	217
165020	0	200
67075	2	6714
178011	77	8234
67512	77	479
50925	0	7261
78148	2	6997
118985	0	3412
13993	2	886
72785	2	474
26264	0	5863
29593	15	479
158896	0	296
30086	15	503018
80295	0	315
43045	0	3893
36430	101	5975
117005	2	927
33702	186	8233
3461	0	5831
64352	71	503348
164412	2	5122
41590	2	8
22761	0	188
75214	3	5879
48965	2	6058
158998	15	3214
2454	0	3584
165201	0	3893
179357	77	5831
42160	15	7501
115972	2	3840
46805	2	5598
11183	3	302
38198	3	4171
51181	2	1480
1414	15	216
155345	0	5387
3472	3	0
48864	2	1604
79749	0	178
41482	15	112
36243	0	5917
15941	0	264
158918	71	499840
7042	100	3865
31822	3	3208
160851	0	3584
36349	0	1470
159183	0	499816
15195	15	200
110512	2	194
133050	0	1074
127424	186	5831
99984	2	6997
64572	0	8156
146427	2	7347
48527	2	3580
105441	0	212
176958	0	217
179440	186	8260
117386	2	6950
73837	0	298
159832	0	2858
1117	186	784
166787	2	3553
179346	77	5831
15806	2	2271
79878	0	298
177808	0	3740
181383	15	1013
1024	0	216
122724	0	3584
4588	0	188
41110	2	217
75416	77	252
30068	0	149
61773	0	3477
34048	15	505373
62184	0	1158
46552	2	112
33818	0	216
2405	2	3584
152329	0	204
25166	2	3439
58243	0	7531
160908	0	44
86715	2	296
163293	0	1831
1572	77	245
163121	0	216
5347	100	916
117488	77	503729
140687	100	2550
117432	71	3530
32869	3	696
80135	77	381
4976	2	182
4614	71	296
176999	71	491
2502	0	5971
519	3	499908
71145	2	499756
187	0	1270
57745	0	6478
14970	101	241
148483	0	297
179997	71	7344
73353	2	3213
2914	71	4669
92785	0	192
1090	77	5504
48514	0	149
73577	2	216
173608	2	217
152742	0	5182
70395	0	6997
67917	2	252
165527	2	216
157019	0	1470
16237	101	5025
28347	0	784
12674	0	8210
175873	2	916
162994	2	216
42949	0	200
850	3	2920
56202	101	1028
4961	2	7097
50983	2	1604
64607	0	252
43431	0	6382
26290	0	192
106951	0	500067
82	15	668
177819	71	7478
11926	0	8
104189	0	7097
156812	77	5504
116308	2	500052
171108	101	2550
25341	0	943
50482	2	2222
4669	2	3676
8800	2	216
20618	186	7330
11483	101	1604
165017	0	194
31285	15	5863
179505	71	131
63988	0	112
31804	101	2858
15199	71	503747
116229	0	8156
109455	0	3094
177014	71	4222
150139	0	500004
159972	2	1095
6470	2	916
15128	0	189
69341	2	2394
979	2	5863
18	2	6492
162955	2	216
73993	0	1135
159061	2	499716
179003	186	6103
30106	15	1013
92703	0	191
1568	3	245
134296	2	502979
20133	2	4778
25196	2	1097
57788	2	5412
2303	71	55
172521	2	3318
140729	100	8233
83941	0	114
4960	77	4453
58155	2	2380
24410	2	1078
20382	2	298
64081	2	5269
134651	0	4491
156540	0	43617
67724	2	197
50344	0	7235
181264	186	61
58730	71	6919
165827	0	3865
3085	71	182
182043	3	1604
554	0	505391
180987	15	499908
20646	186	6478
14083	2	6154
50603	0	7438
20428	15	554
149937	2	217
20856	2	499755
152672	0	1604
1645	0	6853
10884	2	216
3894	2	6266
41842	0	305
133181	2	916
152732	2	7313
28301	0	55
155329	2	6058
116687	2	505414
2565	15	2778
21383	0	3865
35660	2	3893
63661	0	4175
75013	77	479
4604	2	325
13603	2	4521
80997	3	6000
50042	2	919
181169	77	3502
80189	0	297
42018	3	291
147388	0	182
23737	0	216
33156	101	630
1528	3	505303
2293	71	8
177004	0	6439
20136	15	4778
15691	77	1831
6239	100	916
85888	2	4700
16076	15	53
15005	0	3769
20653	101	3337
175787	15	1604
116274	2	385
24816	2	499740
41958	0	1795
147196	2	182
295	186	252
15173	0	192
45090	2	4745
31803	71	2589
149899	0	1074
28225	0	216
167160	0	217
157813	77	702
42176	0	300
42356	2	2918
