leaf_categ_id,site_id,move_to,leaf_categ_name
10230,0,10224,"Jewelry & Watches:Loose Gemstones:Garnet:Round, Brilliant"
10231,0,10231,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Jade:Other Jade
102325,0,102325,Everything Else:Career Development & Education:Direct Selling
102326,0,102326,Everything Else:Career Development & Education:Entrepreneurship
102327,0,102327,Everything Else:Career Development & Education:Marketing
102328,0,102328,Everything Else:Career Development & Education:Real Estate
102330,0,102330,"Everything Else:Personal Development:Leadership, Self-Confidence"
102331,0,102331,Everything Else:Personal Development:Memory Improvement
102332,0,102332,Everything Else:Personal Development:Personal Finances
102333,0,88433,Everything Else:Advertising Opportunities
10233,0,10231,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Jade:Cabochon
10234,0,10231,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Jade:Carved
10235,0,10235,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Lapis Lazuli
102362,0,102362,Home & Garden:Kids & Teens at Home:Educational Materials:Other Educational Materials
102364,0,102364,Everything Else:Genealogy:Maps:A-I
102365,0,102365,Everything Else:Genealogy:Maps:N-P
102366,0,102366,Everything Else:Genealogy:Maps:J-M
102367,0,102367,Everything Else:Genealogy:Maps:R-W
102369,0,102369,Everything Else:Genealogy:Maps:International
10236,0,10236,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Malachite
102371,0,19257,"Everything Else:Gifts & Occasions:Gag Gifts:Birthday, Over the Hill"
102372,0,19257,Everything Else:Gifts & Occasions:Gag Gifts:Fake Diplomas
102373,0,19257,Everything Else:Gifts & Occasions:Gag Gifts:Fake Lottery Tickets
102374,0,19257,"Everything Else:Gifts & Occasions:Gag Gifts:Hand Cuffs, Lingerie"
102375,0,19257,"Everything Else:Gifts & Occasions:Gag Gifts:Whoopee Cushions, Fart Gags"
102376,0,16091,Everything Else:Gifts & Occasions:Gift Baskets:Baby
102377,0,16091,Everything Else:Gifts & Occasions:Gift Baskets:Supplies
102379,0,102379,Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Gift Bags
10237,0,10237,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Moonstone
102380,0,102380,Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Gift Boxes
102381,0,102381,Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Ribbons & Bows
102382,0,102382,Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Tissue Paper
102383,0,102383,Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Wrapping Paper
102384,0,170098,"Home & Garden:Holidays, Cards & Party Supply:Cards & Stationery:Announcements"
102385,0,170098,"Home & Garden:Holidays, Cards & Party Supply:Cards & Stationery:Blank Cards"
102387,0,26384,Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Balloons & Decorations:Adult's Party Decorations
102388,0,26384,Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Balloons & Decorations:Children's Party Decorations
102389,0,26384,Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Balloons & Decorations:Solid Color Balloons
10238,0,10238,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Onyx
102390,0,20941,Home & Garden:Wedding & Party Supplies:Party Supplies:All Occasion Supplies:Ribbons & Bows
102391,0,177013,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:All Occasion Party Supplies:Cake Supplies"
102393,0,26385,Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Assortments
102394,0,26385,"Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Candy, Chocolate, Mints"
102395,0,26385,"Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Favor Bags, Boxes"
102396,0,26385,"Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Glow Sticks, Jewelry"
102397,0,26385,"Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Pens, Erasers, Notebooks"
102398,0,26385,Everything Else:Gifts & Occasions:Party Supplies:All Occasion Supplies:Favors:Piñatas
1023,0,1023,Pottery & Glass:Glass:Glassware:Elegant:Fostoria:Other Fostoria Glassware
102400,0,170103,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Balloons & Decorations:Banners
102401,0,170103,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Balloons & Decorations:Latex Balloons
102402,0,170103,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Balloons & Decorations:Mylar Balloons
102403,0,170103,"Everything Else:Gifts & Occasions:Party Supplies:Birthday:Balloons & Decorations:Sets, Kits"
102406,0,26385,Home & Garden:Wedding & Party Supplies:Party Supplies:Birthday:Favors:Candy Wrappers
102407,0,26385,Home & Garden:Wedding & Party Supplies:Party Supplies:Birthday:Favors:Bags & Boxes
102408,0,26385,Home & Garden:Wedding & Party Supplies:Party Supplies:Birthday:Favors:Jewelry
102409,0,26385,"Home & Garden:Wedding & Party Supplies:Party Supplies:Birthday:Favors:Pens, Erasers & Notebooks"
10240,0,10240,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Opal:Doublets
102410,0,26385,"Home & Garden:Wedding & Party Supplies:Party Supplies:Birthday:Favors:Stickers, Tattoos & Decals"
102411,0,102411,Home & Garden:Greeting Cards & Party Supply:Party Supplies:Party Games & Activities
102413,0,26394,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Party Sets:1st Birthday
102414,0,26394,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Party Sets:Disney
102415,0,26394,Everything Else:Gifts & Occasions:Party Supplies:Birthday:Party Sets:Sesame Street
102416,0,26394,"Everything Else:Gifts & Occasions:Party Supplies:Birthday:Party Sets:Spiderman, Superman, Batman"
102418,0,170103,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:Luau & Beach Parties:Decorations"
102419,0,26385,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:Luau & Beach Parties:Favors"
10241,0,10241,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Opal:Triplets
102420,0,26385,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:Luau & Beach Parties:Sets & Kits"
102421,0,26388,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:Luau & Beach Parties:Tableware & Barware"
102422,0,170115,"Home & Garden:Holidays, Cards & Party Supply:Party Supplies:Luau & Beach Parties:Other"
102423,0,102423,Home & Garden:Wedding Supplies:Aisle Runners
102424,0,102424,Home & Garden:Wedding Supplies:Wedding Cake Stands & Plates
102426,0,20936,"Everything Else:Gifts & Occasions:Wedding Supplies:Candles, Candle Holders:Candle Holders"
102427,0,20936,"Everything Else:Gifts & Occasions:Wedding Supplies:Candles, Candle Holders:Candle Centerpieces"
102428,0,20936,"Everything Else:Gifts & Occasions:Wedding Supplies:Candles, Candle Holders:Candle Decorations"
102429,0,20936,"Everything Else:Gifts & Occasions:Wedding Supplies:Candles, Candle Holders:Unity Candles"
10242,0,110849,Jewelry & Watches:Loose Gemstones:Opal:Rough
102430,0,102430,Home & Garden:Wedding Supplies:Venue Decorations
102431,0,33156,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Bells
102433,0,33156,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Bubbles:Champagne Bottles
102434,0,33156,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Bubbles:Hearts
102435,0,20936,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Candles
102437,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Blue"
102438,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Gold, Silver, Copper"
102439,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Green"
10243,0,10243,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Pearl
102440,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Ivory"
102441,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Lavender, Purple"
102442,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:Pink, Red"
102443,0,33156,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Favor Bags, Boxes:White"
102444,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Flowers, Petals"
102445,0,33156,Home & Garden:Wedding Supplies:Favors:Mints
102446,0,102469,"Home & Garden:Wedding Supplies:Invitations, Stationery:Place Cards & Table Cards"
102447,0,33156,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Scrolls
102448,0,33156,Everything Else:Gifts & Occasions:Wedding Supplies:Favors:Soaps
102449,0,177762,Home & Garden:Wedding Supplies:Flower Girl Baskets
102452,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Fresh:Bouquets"
102453,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Fresh:Favors"
102454,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Fresh:Flowers"
102455,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Fresh:Garlands"
102456,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Fresh:Other"
102457,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Paper"
102458,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Pearl Sprays"
10245,0,10243,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Pearl:Tahitian
102460,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Silk:Flowers"
102461,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Silk:Petals"
102462,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Silk:Other"
102463,0,20938,"Everything Else:Gifts & Occasions:Wedding Supplies:Flowers, Petals, Garlands:Silk:Garlands"
102464,0,15718,Home & Garden:Wedding & Party Supplies:Wedding Supplies:Garters
102466,0,102466,Home & Garden:Wedding Supplies:Wedding Cake Servers & Knives
102467,0,102467,Home & Garden:Wedding Supplies:Glassware
102468,0,102468,Home & Garden:Wedding Supplies:Organizers & Planners
102469,0,102469,Home & Garden:Wedding Supplies:Invitations & Stationery
10246,0,10243,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Pearl:Freshwater
102470,0,102469,"Home & Garden:Wedding Supplies:Invitations, Stationery:Invitations"
102471,0,102469,"Home & Garden:Wedding Supplies:Invitations, Stationery:Thank You Cards"
102472,0,102469,"Home & Garden:Wedding Supplies:Invitations, Stationery:Programs"
102473,0,102473,Home & Garden:Wedding Supplies:Photo Albums
102474,0,20941,Everything Else:Gifts & Occasions:Wedding Supplies:Ribbon
102476,0,20942,Everything Else:Gifts & Occasions:Wedding Supplies:Tulle:Blue
102477,0,20942,Everything Else:Gifts & Occasions:Wedding Supplies:Tulle:Ivory
102478,0,20942,"Everything Else:Gifts & Occasions:Wedding Supplies:Tulle:Pink, Red"
102479,0,20942,Everything Else:Gifts & Occasions:Wedding Supplies:Tulle:White
10247,0,10247,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Peridot
102482,0,102482,Everything Else:Information Products:How-To Guides:Bad Credit Repair
102483,0,102483,"Everything Else:Information Products:How-To Guides:Buy, Sell on eBay"
102484,0,102484,Everything Else:Information Products:How-To Guides:Game Mastery
102485,0,102485,Everything Else:Information Products:How-To Guides:Self Employment
102486,0,102486,Everything Else:Information Products:How-To Guides:Self Help
102488,0,102488,"Everything Else:Information Products:Wholesale Lists:Bikes, Scooters"
102489,0,102489,Everything Else:Information Products:Wholesale Lists:Clothing & Accessories
102490,0,102490,Everything Else:Information Products:Wholesale Lists:Computers & Networking
102491,0,102491,Everything Else:Information Products:Wholesale Lists:Consumer Electronics
102492,0,102492,Everything Else:Information Products:Wholesale Lists:Other Whlsl List Info Products
102494,0,102494,Everything Else:Metaphysical:Crystal Healing:Agates
102495,0,102495,Everything Else:Metaphysical:Crystal Healing:Amethysts
102496,0,102496,Everything Else:Metaphysical:Crystal Healing:Chakra Sets
102497,0,102497,Everything Else:Metaphysical:Crystal Healing:Citrines
102498,0,102498,Everything Else:Metaphysical:Crystal Healing:Fluorites
102499,0,102499,Everything Else:Metaphysical:Crystal Healing:Hematites
10249,0,10247,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Peridot:Oval
1024,0,1024,Pottery & Glass:Glass:Glassware:Elegant:Heisey
102500,0,102500,Everything Else:Metaphysical:Crystal Healing:Quartz Crystals
102501,0,102501,Everything Else:Metaphysical:Crystal Healing:Rose Quartzs
102503,0,102503,"Everything Else:Metaphysical:Feng Shui:Ba Guas, Baguas"
102504,0,102504,Everything Else:Metaphysical:Feng Shui:Coins
102505,0,102505,Everything Else:Metaphysical:Feng Shui:Crystals
102506,0,102506,Everything Else:Metaphysical:Feng Shui:Jewelry
102507,0,102507,Everything Else:Metaphysical:Goth
10250,0,10247,"Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Peridot:Round, Brilliant"
102514,0,102514,"Everything Else:Metaphysical:Psychic, Paranormal:Jewelry"
102515,0,102515,"Everything Else:Metaphysical:Psychic, Paranormal:Ouija Boards"
102516,0,19270,"Everything Else:Metaphysical:Psychic, Paranormal:Readings"
102517,0,19270,"Everything Else:Metaphysical:Psychic, Paranormal:Spells, Potions"
102518,0,102518,Everything Else:Metaphysical:Reiki
102519,0,102519,Everything Else:Metaphysical:Runes
10251,0,10252,Jewelry & Watches:Loose Gemstones:Quartz:Other Quartz
102521,0,102521,Everything Else:Metaphysical:Tarot:Cards Decks
102522,0,19271,Everything Else:Metaphysical:Tarot:Readings
102523,0,102523,"Everything Else:Metaphysical:Tarot:Sets, Kits"
10252,0,10252,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Quartz:Other Quartz
102534,0,88433,Everything Else:Mystery Auctions
102536,0,102536,Everything Else:Personal Security:Alarms
102537,0,102537,Sporting Goods:Hunting:Tactical & Duty Gear:Body Armor & Plates
102538,0,102538,Everything Else:Personal Security:Handcuffs
102539,0,3204,Everything Else:Personal Security:Knuckle Dusters
10253,0,10252,Jewelry & Watches:Loose Gemstones:Quartz:Cabochon
102540,0,102540,Everything Else:Personal Security:Locks
102542,0,102542,Everything Else:Personal Security:Safes
102543,0,102543,Everything Else:Personal Security:Surveillance Cameras
102546,0,102546,Everything Else:Religious Products & Supplies:Art
102547,0,102547,Everything Else:Religious Products & Supplies:Clothing
102548,0,102548,Everything Else:Religious Products & Supplies:Communion Accessories
102549,0,102549,Everything Else:Religious Products & Supplies:Crosses
10254,0,3827,Jewelry & Watches:Loose Gemstones:Ruby
102550,0,102550,Everything Else:Religious Products & Supplies:Jewelry
102551,0,102551,Everything Else:Religious Products & Supplies:Judaica
102552,0,102552,Everything Else:Religious Products & Supplies:Rosaries
102553,0,102553,Everything Else:Reward Points & Incentives
102554,0,102553,"Everything Else:Reward Pts, Incentive Progs:Proof of Purchase, UPCs"
102555,0,102553,"Everything Else:Reward Pts, Incentive Progs:Impressions, Ad Space"
10255,0,3827,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Ruby:Natural:Cabochon
10256,0,3827,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Ruby:Natural:Heart
10257,0,3827,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Ruby:Natural:Oval
10258,0,3827,"Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Ruby:Natural:Round, Brilliant"
1025,0,1025,Pottery & Glass:Glass:Glassware:Elegant:Imperial:Other Imperial Glassware
10260,0,4644,Jewelry & Watches:Loose Gemstones:Sapphire:Cabochon
10261,0,4644,Jewelry & Watches:Loose Gemstones:Sapphire:Marquise
10262,0,4644,Jewelry & Watches:Loose Gemstones:Sapphire:Oval
10263,0,4644,Jewelry & Watches:Loose Gemstones:Sapphire:Pear
10264,0,4644,"Jewelry & Watches:Loose Gemstones:Sapphire:Round, Brilliant"
10265,0,4644,"Jewelry & Watches:Loose Gemstones:Sapphire:Square, Princess"
10266,0,4195,Jewelry & Watches:Loose Gemstones:Tanzanite
10267,0,4195,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tanzanite:Oval
10268,0,4195,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tanzanite:Pear
10269,0,4195,"Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tanzanite:Round, Brilliant"
1026,0,1026,Pottery & Glass:Glass:Glassware:Elegant:Morgantown
10270,0,10270,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Topaz
10272,0,10270,Jewelry & Watches:Loose Gemstones:Topaz:Emerald
10273,0,10270,Jewelry & Watches:Loose Gemstones:Topaz:Heart
10274,0,10270,Jewelry & Watches:Loose Gemstones:Topaz:Marquise
10275,0,10270,Jewelry & Watches:Loose Gemstones:Topaz:Oval
10276,0,10270,Jewelry & Watches:Loose Gemstones:Topaz:Pear
10277,0,10270,"Jewelry & Watches:Loose Gemstones:Topaz:Round, Brilliant"
10278,0,10278,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Tourmaline
102790,0,156790,"Clothing, Shoes & Accessories:Boys:Clothing (Size 6):Outfits & Sets"
102791,0,15615,"Clothing, Shoes & Accessories:Boys:Clothing (Size 6):Jeans, Pants & Shorts:Shorts"
102792,0,84544,"Clothing, Shoes & Accessories:Boys:Clothing (Size 6):Sleepwear"
102794,0,15620,"Clothing, Shoes & Accessories:Boys:Clothing (Size 6):Mixed Items & Lots"
102795,0,1067,"Clothing, Shoes & Accessories:Boys:Clothing (Size 6):Other"
1027,0,1027,Pottery & Glass:Glass:Glassware:Elegant:New Martinsville/Viking
10280,0,10278,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tourmaline:Cabochon
10281,0,10278,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tourmaline:Emerald
10282,0,10278,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tourmaline:Oval
10283,0,10278,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Tourmaline:Pear
10284,0,10284,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Turquoise
10285,0,10285,Jewelry & Watches:Loose Diamonds & Gemstones:Cubic Zirconia
10286,0,10286,Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Zircon
10287,0,10286,Jewelry & Watches:Loose Diamonds & Gemstones:Gemstones:Zircon:Oval
